iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
-1601811740,69.1,12.2953,5.57643,-10.9429,1.61787,1.77636,-1.49492,-0.571138,-0.562242,0.524945
-1601811739,69.2,12.4542,5.75125,-11.0898,1.56077,1.71985,-1.44242,-0.570785,-0.567701,0.525009
-1601811738,69.3,12.6074,5.92039,-11.2314,1.50374,1.66285,-1.38995,-0.569638,-0.572099,0.524309
-1601811737,69.4,12.7549,6.0838,-11.3678,1.44687,1.60546,-1.33758,-0.567699,-0.575433,0.522849
-1601811736,69.5,12.8968,6.24147,-11.4989,1.39023,1.5478,-1.2854,-0.564972,-0.577703,0.520633
-1601811735,69.6,13.033,6.39336,-11.6249,1.3339,1.48996,-1.23348,-0.561461,-0.57891,0.517666
-1601811734,69.7,13.1636,6.53946,-11.7456,1.27796,1.43205,-1.18189,-0.557173,-0.579056,0.513956
-1601811733,69.8,13.2886,6.67977,-11.8612,1.22249,1.37418,-1.13071,-0.552116,-0.578146,0.509511
-1601811732,69.9,13.4081,6.8143,-11.9718,1.16756,1.31646,-1.08002,-0.546299,-0.576188,0.50434
-1601811731,70,13.5221,6.94307,-12.0773,1.11326,1.25898,-1.02987,-0.539732,-0.57319,0.498455
-1601811730,70.1,13.6308,7.06611,-12.1778,1.05964,1.20185,-0.980348,-0.532428,-0.569164,0.491868
-1601811729,70.2,13.7341,7.18346,-12.2734,1.00679,1.14518,-0.931519,-0.524401,-0.564123,0.484594
-1601811728,70.3,13.8322,7.29516,-12.3641,0.954785,1.08906,-0.883452,-0.515667,-0.558083,0.476647
-1601811727,70.4,13.9251,7.40129,-12.4501,0.903683,1.0336,-0.836212,-0.506243,-0.551061,0.468046
-1601811726,70.5,14.0129,7.50191,-12.5314,0.853558,0.978883,-0.789864,-0.496147,-0.543078,0.458808
-1601811725,70.6,14.0958,7.59709,-12.6081,0.804476,0.925014,-0.744471,-0.485401,-0.534157,0.448954
-1601811724,70.7,14.1739,7.68694,-12.6803,0.756499,0.872082,-0.700093,-0.474027,-0.524322,0.438505
-1601811723,70.8,14.2472,7.77155,-12.7481,0.70969,0.820179,-0.656789,-0.462049,-0.513601,0.427485
-1601811722,70.9,14.3158,7.85101,-12.8117,0.664109,0.769391,-0.614614,-0.449492,-0.502023,0.41592
-1601811721,71,14.38,7.92546,-12.8711,0.61981,0.719802,-0.573622,-0.436386,-0.489622,0.403835
-1601811720,71.1,14.4399,7.99502,-12.9265,0.576849,0.671493,-0.533863,-0.422759,-0.476431,0.391259
-1601811719,71.2,14.4954,8.05981,-12.9779,0.535275,0.62454,-0.495386,-0.408644,-0.46249,0.378222
-1601811718,71.3,14.547,8.11997,-13.0256,0.495135,0.579018,-0.458233,-0.394073,-0.447838,0.364757
-1601811717,71.4,14.5945,8.17566,-13.0696,0.456474,0.534995,-0.422447,-0.379083,-0.432519,0.350897
-1601811716,71.5,14.6383,8.22702,-13.1101,0.419331,0.492535,-0.388066,-0.36371,-0.416577,0.336678
-1601811715,71.6,14.6784,8.27422,-13.1473,0.383743,0.451699,-0.355123,-0.347996,-0.400063,0.322137
-1601811714,71.7,14.7151,8.31742,-13.1812,0.349742,0.41254,-0.323648,-0.33198,-0.383027,0.307314
-1601811713,71.8,14.7484,8.35679,-13.212,0.317356,0.375109,-0.293668,-0.315708,-0.365523,0.292249
-1601811712,71.9,14.7786,8.3925,-13.24,0.286608,0.339449,-0.265205,-0.299224,-0.34761,0.276986
-1601811711,72,14.8058,8.42474,-13.2651,0.257517,0.305599,-0.238276,-0.282577,-0.329348,0.261571
-1601811710,72.1,14.8302,8.45368,-13.2877,0.230096,0.273589,-0.212894,-0.265818,-0.310799,0.246049
-1601811709,72.2,14.8519,8.47952,-13.3078,0.204355,0.243446,-0.189068,-0.248999,-0.292032,0.230471
-1601811708,72.3,14.8711,8.50243,-13.3255,0.180297,0.215188,-0.1668,-0.232174,-0.273114,0.214887
-1601811707,72.4,14.888,8.52262,-13.3412,0.157919,0.188826,-0.146089,-0.2154,-0.25412,0.199351
-1601811706,72.5,14.9028,8.54026,-13.3548,0.137213,0.164364,-0.126926,-0.198738,-0.235124,0.183918
-1601811705,72.6,14.9155,8.55555,-13.3666,0.118165,0.141798,-0.1093,-0.182248,-0.216207,0.168646
-1601811704,72.7,14.9264,8.56868,-13.3767,0.100755,0.121117,-0.0931897,-0.165995,-0.197451,0.153594
-1601811703,72.8,14.9357,8.57984,-13.3853,0.0849563,0.1023,-0.0785714,-0.150045,-0.178942,0.138825
-1601811702,72.9,14.9435,8.58921,-13.3925,0.0707341,0.0853174,-0.0654132,-0.134467,-0.16077,0.124401
-1601811701,73,14.9499,8.59696,-13.3984,0.058048,0.0701315,-0.0536774,-0.119333,-0.143027,0.11039
-1601811700,73.1,14.9551,8.60329,-13.4033,0.0468501,0.0566945,-0.0433192,-0.104717,-0.125809,0.0968598
-1601811699,73.2,14.9593,8.60836,-13.4071,0.0370848,0.0449488,-0.0342871,-0.0906954,-0.109217,0.0838815
-1601811698,73.3,14.9626,8.61233,-13.4102,0.0286886,0.0348268,-0.0265221,-0.0773468,-0.0933545,0.0715282
-1601811697,73.4,14.9651,8.61538,-13.4125,0.0215902,0.0262501,-0.0199581,-0.0647532,-0.0783278,0.0598754
-1601811696,73.5,14.967,8.61763,-13.4142,0.01571,0.0191296,-0.0145211,-0.052999,-0.0642481,0.049001
-1601811695,73.6,14.9683,8.61925,-13.4154,0.0109596,0.0133651,-0.0101292,-0.0421711,-0.0512298,0.0389854
-1601811694,73.7,14.9692,8.62035,-13.4163,0.00724188,0.00884436,-0.00669261,-0.0323594,-0.0393913,0.0299112
-1601811693,73.8,14.9698,8.62105,-13.4168,0.00445074,0.00544343,-0.00411277,-0.0236562,-0.0288546,0.0218637
-1601811692,73.9,14.9701,8.62147,-13.4171,0.00247053,0.00302585,-0.00228271,-0.0161567,-0.0197458,0.0149306
-1601811691,74,14.9703,8.62169,-13.4173,0.00117601,0.00144236,-0.0010865,-0.009959,-0.0121946,0.00920206
-1601811690,74.1,14.9704,8.62178,-13.4173,0.000431979,0.000530544,-0.00039906,-0.00516394,-0.00633498,0.00477082
-1601811689,74.2,14.9704,8.62181,-13.4174,9.30135e-05,0.000114391,-8.59168e-05,-0.00187521,-0.00230466,0.00173223
-1601811688,74.3,14.9704,8.62181,-13.4174,3.17464e-06,3.90948e-06,-2.93213e-06,-0.000199425,-0.000245535,0.000184194
