iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
185,1.84,1.00009,-0.0226076,0,0.058885,0.0914291,0,-0.893127,0.58037,0
186,1.85,1.00064,-0.0216641,0,0.0500926,0.0972774,0,-0.865334,0.589261,0
187,1.86,1.0011,-0.0206617,0,0.0415789,0.103214,0,-0.837383,0.597931,0
188,1.87,1.00147,-0.0195996,0,0.0333453,0.109235,0,-0.809305,0.606373,0
189,1.88,1.00176,-0.0184768,0,0.0253931,0.11534,0,-0.781128,0.61458,0
190,1.89,1.00198,-0.0172925,0,0.017723,0.121526,0,-0.752881,0.622547,0
191,1.9,1.00212,-0.016046,0,0.0103356,0.12779,0,-0.724591,0.630267,0
192,1.91,1.00219,-0.0147364,0,0.00323123,0.134131,0,-0.696288,0.637734,0
193,1.92,1.00218,-0.0133631,0,-0.00359017,0.140544,0,-0.667998,0.644943,0
194,1.93,1.00212,-0.0119253,0,-0.0101289,0.147029,0,-0.639747,0.651889,0
195,1.94,1.00198,-0.0104223,0,-0.0163853,0.153581,0,-0.611563,0.658565,0
196,1.95,1.00179,-0.00885347,0,-0.0223604,0.160199,0,-0.583471,0.664969,0
197,1.96,1.00154,-0.00721813,0,-0.0280552,0.166879,0,-0.555496,0.671093,0
198,1.97,1.00123,-0.00551568,0,-0.0334708,0.17362,0,-0.527662,0.676935,0
199,1.98,1.00087,-0.00374554,0,-0.038609,0.180417,0,-0.499994,0.682489,0
200,1.99,1.00046,-0.00190716,0,-0.0434713,0.187269,0,-0.472513,0.687753,0
201,2,1,2.58688e-16,0,-0.0480599,0.194171,0,-0.445243,0.692722,0
202,2.01,0.999498,0.00197643,0,-0.052377,0.201122,0,-0.418205,0.697392,0
203,2.02,0.998953,0.00402259,0,-0.0564249,0.208118,0,-0.39142,0.701761,0
204,2.03,0.99837,0.00613893,0,-0.0602063,0.215156,0,-0.364908,0.705826,0
205,2.04,0.99775,0.00832585,0,-0.063724,0.222234,0,-0.338687,0.709584,0
206,2.05,0.997096,0.0105837,0,-0.0669811,0.229347,0,-0.312777,0.713034,0
207,2.06,0.996411,0.0129129,0,-0.0699806,0.236493,0,-0.287195,0.716172,0
208,2.07,0.995698,0.0153137,0,-0.0727261,0.243669,0,-0.261958,0.718997,0
209,2.08,0.994958,0.0177864,0,-0.075221,0.250872,0,-0.237081,0.721507,0
210,2.09,0.994194,0.0203312,0,-0.077469,0.258098,0,-0.212581,0.723702,0
211,2.1,0.993409,0.0229484,0,-0.0794739,0.265345,0,-0.188473,0.72558,0
212,2.11,0.992605,0.0256382,0,-0.0812398,0.272609,0,-0.164769,0.72714,0
213,2.12,0.991785,0.0284006,0,-0.0827707,0.279887,0,-0.141484,0.728382,0
214,2.13,0.990951,0.0312359,0,-0.0840709,0.287176,0,-0.11863,0.729306,0
215,2.14,0.990104,0.0341442,0,-0.0851448,0.294472,0,-0.0962191,0.729911,0
216,2.15,0.989249,0.0371254,0,-0.0859968,0.301773,0,-0.0742624,0.730197,0
217,2.16,0.988385,0.0401796,0,-0.0866316,0.309075,0,-0.0527705,0.730166,0
218,2.17,0.987517,0.0433069,0,-0.0870538,0.316375,0,-0.0317535,0.729817,0
219,2.18,0.986645,0.0465071,0,-0.0872683,0.32367,0,-0.0112206,0.729151,0
220,2.19,0.985772,0.0497803,0,-0.0872799,0.330957,0,0.00881941,0.728169,0
221,2.2,0.9849,0.0531262,0,-0.0870935,0.338232,0,0.0283585,0.726873,0
222,2.21,0.984031,0.0565449,0,-0.0867144,0.345493,0,0.0473892,0.725263,0
223,2.22,0.983166,0.060036,0,-0.0861475,0.352737,0,0.0659046,0.723343,0
224,2.23,0.982308,0.0635995,0,-0.085398,0.359959,0,0.0838985,0.721112,0
225,2.24,0.981459,0.0672351,0,-0.0844713,0.367158,0,0.101365,0.718573,0
226,2.25,0.980619,0.0709426,0,-0.0833725,0.37433,0,0.118299,0.715729,0
227,2.26,0.979792,0.0747216,0,-0.0821071,0.381471,0,0.134696,0.712582,0
228,2.27,0.978978,0.0785719,0,-0.0806804,0.38858,0,0.150553,0.709134,0
229,2.28,0.978179,0.0824931,0,-0.0790978,0.395653,0,0.165864,0.705388,0
230,2.29,0.977396,0.0864848,0,-0.0773649,0.402687,0,0.180628,0.701346,0
231,2.3,0.976632,0.0905467,0,-0.0754871,0.409679,0,0.194842,0.697013,0
232,2.31,0.975887,0.0946783,0,-0.0734699,0.416626,0,0.208504,0.69239,0
233,2.32,0.975163,0.0988791,0,-0.0713189,0.423526,0,0.221613,0.687482,0
234,2.33,0.974461,0.103149,0,-0.0690395,0.430375,0,0.234167,0.682292,0
235,2.34,0.973783,0.107486,0,-0.0666374,0.437171,0,0.246166,0.676823,0
236,2.35,0.973129,0.111892,0,-0.064118,0.443911,0,0.257611,0.671079,0
237,2.36,0.972501,0.116364,0,-0.061487,0.450591,0,0.268501,0.665065,0
238,2.37,0.971899,0.120903,0,-0.0587499,0.457211,0,0.278837,0.658783,0
239,2.38,0.971326,0.125508,0,-0.0559121,0.463766,0,0.28862,0.65224,0
240,2.39,0.970782,0.130179,0,-0.0529793,0.470255,0,0.297853,0.645438,0
241,2.4,0.970267,0.134913,0,-0.0499569,0.476674,0,0.306538,0.638382,0
242,2.41,0.969783,0.139712,0,-0.0468504,0.483022,0,0.314676,0.631077,0
243,2.42,0.96933,0.144573,0,-0.0436652,0.489295,0,0.322271,0.623527,0
244,2.43,0.96891,0.149497,0,-0.0404067,0.495491,0,0.329327,0.615737,0
245,2.44,0.968522,0.154483,0,-0.0370804,0.501609,0,0.335846,0.607713,0
246,2.45,0.968168,0.159529,0,-0.0336916,0.507645,0,0.341833,0.599458,0
247,2.46,0.967848,0.164636,0,-0.0302455,0.513597,0,0.347292,0.590979,0
248,2.47,0.967563,0.169801,0,-0.0267475,0.519464,0,0.352228,0.582279,0
249,2.48,0.967314,0.175025,0,-0.0232027,0.525242,0,0.356646,0.573366,0
250,2.49,0.9671,0.180306,0,-0.0196163,0.53093,0,0.360552,0.564243,0
251,2.5,0.966921,0.185643,0,-0.0159933,0.536526,0,0.363951,0.554916,0
252,2.51,0.96678,0.191036,0,-0.0123389,0.542028,0,0.366848,0.545391,0
253,2.52,0.966675,0.196483,0,-0.00865802,0.547434,0,0.369252,0.535674,0
