timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
442451766,442451317,-0.66165143,-0.021433474,-0.0029792495,-0.7494993,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442501821,442501331,-0.66164553,-0.021436056,-0.00297981,-0.74950445,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442546910,442546347,-0.66164315,-0.021448188,-0.0029818974,-0.7495062,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442601800,442601361,-0.66164625,-0.021449808,-0.0029677053,-0.74950343,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442652034,442651379,-0.66164017,-0.021443915,-0.0029582232,-0.749509,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442696831,442696390,-0.6616286,-0.021435944,-0.0029513799,-0.7495195,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442746953,442746468,-0.66162974,-0.021431033,-0.0029513154,-0.7495186,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442801886,442801421,-0.66162807,-0.021423861,-0.002945896,-0.74952036,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442851986,442851438,-0.6616332,-0.021424856,-0.0029433987,-0.74951583,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442896946,442896450,-0.6616285,-0.021423006,-0.0029329062,-0.74952006,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442951910,442951466,-0.66162884,-0.02142741,-0.0029255042,-0.7495196,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443001964,443001481,-0.66163033,-0.021441938,-0.0029233168,-0.7495179,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443046992,443046496,-0.66164076,-0.021438396,-0.0029103965,-0.7495088,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443102057,443101518,-0.66163677,-0.021448268,-0.002903924,-0.74951214,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443151996,443151526,-0.661631,-0.021462722,-0.0029115172,-0.74951684,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443201984,443201541,-0.66164315,-0.021464214,-0.0029147551,-0.749506,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443246994,443246554,-0.66164666,-0.021466305,-0.0029153705,-0.7495028,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443302009,443301573,-0.6616445,-0.021473877,-0.0029143563,-0.74950445,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443352024,443351585,-0.66163844,-0.021480095,-0.0029019797,-0.74950975,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443397039,443396599,-0.6616339,-0.021490496,-0.0029029213,-0.74951345,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
