timestamp,timestamp_sample,device_id,error_count,pressure,temperature
2347545529,2347545466,3997730,0,997.44995,46.36
2348549705,2348549696,3997730,0,997.39996,46.35
2349553782,2349553773,3997730,0,997.42,46.35
2350548013,2350548005,3997730,0,997.38995,46.35
2351552391,2351552383,3997730,0,997.44,46.35
2352546726,2352546716,3997730,0,997.43,46.35
2353550900,2353550893,3997730,0,997.43,46.34
2354555077,2354555069,3997730,0,997.43,46.34
2355539139,2355539102,3997730,0,997.41,46.34
2356543308,2356543300,3997730,0,997.43,46.34
2357547570,2357547562,3997730,0,997.45996,46.34
2358552024,2358552016,3997730,0,997.44995,46.329998
2359546126,2359546118,3997730,0,997.41,46.34
2360550298,2360550290,3997730,0,997.43,46.329998
2361554555,2361554545,3997730,0,997.42,46.329998
2362548733,2362548724,3997730,0,997.38,46.329998
2363552917,2363552910,3997730,0,997.41,46.329998
2364537059,2364537051,3997730,0,997.41,46.34
2365541283,2365541273,3997730,0,997.43,46.329998
2366545500,2366545491,3997730,0,997.38995,46.329998
2367549836,2367549827,3997730,0,997.43,46.34
2368554230,2368554221,3997730,0,997.38995,46.34
2369548409,2369548400,3997730,0,997.44995,46.34
2370552817,2370552810,3997730,0,997.39996,46.34
2371546986,2371546978,3997730,0,997.42,46.35
2372551205,2372551197,3997730,0,997.43,46.35
2373535465,2373535350,3997730,0,997.41,46.35
2374539710,2374539702,3997730,0,997.38995,46.35
2375543815,2375543807,3997730,0,997.43,46.36
2376547969,2376547960,3997730,0,997.39996,46.36
2377551950,2377551940,3997730,0,997.43,46.37
2378546276,2378546268,3997730,0,997.41,46.37
2379550600,2379550566,3997730,0,997.39996,46.379997
2380544898,2380544890,3997730,0,997.42,46.379997
2381549310,2381549301,3997730,0,997.39996,46.379997
2382553568,2382553560,3997730,0,997.42,46.39
2383537698,2383537689,3997730,0,997.45996,46.39
2384541829,2384541820,3997730,0,997.38995,46.399998
2385546206,2385546197,3997730,0,997.43,46.399998
2386550391,2386550381,3997730,0,997.39996,46.41
2387554744,2387554736,3997730,0,997.42,46.42
2388548646,2388548637,3997730,0,997.41,46.43
2389552884,2389552875,3997730,0,997.41,46.43
2390556910,2390556900,3997730,0,997.42,46.43
2391551161,2391551153,3997730,0,997.44,46.44
2392555246,2392555238,3997730,0,997.41,46.45
2393539400,2393539391,3997730,0,997.43,46.45
2394543698,2394543690,3997730,0,997.42,46.46
2395547992,2395547952,3997730,0,997.43,46.469997
2396552161,2396552153,3997730,0,997.38,46.469997
2397556311,2397556268,3997730,0,997.36,46.48
2398550404,2398550395,3997730,0,997.39996,46.489998
2399554531,2399554523,3997730,0,997.43,46.489998
2400548740,2400548731,3997730,0,997.41,46.5
2401552892,2401552862,3997730,0,997.42,46.51
